COD_IBGE,MUNICIPIO,UF,REGIAO_TURISTICA,CLUSTER,QUANTIDADE_EMPREGOS,QUANTIDADE_ESTABELECIMENTOS,EMPREGOS_POR_ESTABELECIMENTO,VISITAS_INTERNACIONAIS_EST,VISITAS_NACIONAIS_EST,TOTAL_VISITAS_ESTIMADAS,ARRECADACAO,PIB_PER_CAPITA_R$,POPULACAO_2019
2607406,Itacuruba,PE,ILHAS E LAGOS DO SÃO FRANCISCO,E,0.0,0,,0.0,0.0,0.0,0.0,12604.57,4918
2610301,Paranatama,PE,FÉ E ARTE,E,0.0,0,,0.0,0.0,0.0,0.0,19050.0,11523
4301875,Barra do Quaraí,RS,Fronteira,E,0.0,0,,0.0,0.0,0.0,0.0,40660.28,4215
4302659,Brochier,RS,Vale da Felicidade,E,0.0,0,,0.0,0.0,0.0,0.0,18037.82,5074
4311734,Mampituba,RS,Litoral Norte Gaúcho,E,0.0,0,,0.0,0.0,0.0,0.0,19828.17,2981
4312153,Mato Leitão,RS,Vale do Rio Pardo,E,0.0,0,,0.0,0.0,0.0,0.0,37801.06,4515
4315552,Rio dos Índios,RS,Rota Águas e Pedras,E,0.0,0,,0.0,0.0,0.0,0.0,31645.84,2752
4323408,Vila Maria,RS,Uva e Vinho,E,0.0,0,,0.0,0.0,0.0,0.0,51216.28,4358
2200053,Acauã,PI,Polo Histórico Cultural,E,0.0,0,,0.0,0.0,0.0,0.0,7816.06,7084
4123824,Santa Lúcia,PR,Riquezas do Oeste,E,0.0,0,,0.0,0.0,0.0,0.0,30455.26,3813
4204194,Chapadão do Lageado,SC,Caminhos do Alto Vale,E,0.0,0,,0.0,0.0,0.0,0.0,26883.79,2988
4206108,Grão Pará,SC,Encantos do Sul SC,E,0.0,0,,0.0,0.0,0.0,0.0,37870.44,6569
3518008,Guarani d'Oeste,SP,MARAVILHAS  DO RIO GRANDE,E,0.0,0,,0.0,0.0,0.0,0.0,17057.04,2000
4200051,Abdon Batista,SC,Vale dos Imigrantes,E,0.0,0,,0.0,0.0,0.0,0.0,25435.92,2563
4211256,Morro Grande,SC,Caminho dos Canyons,E,0.0,0,,0.0,0.0,0.0,0.0,34941.55,2893
4218855,União do Oeste,SC,VALE DAS ÁGUAS,E,0.0,0,,0.0,0.0,0.0,0.0,26698.64,2464
4321634,Três Arroios,RS,Termas e Lagos,E,0.0,0,,0.0,0.0,0.0,0.0,36145.68,2668
2806503,Santa Rosa de Lima,SE,Polo dos Tabuleiros,E,0.0,0,,0.0,0.0,0.0,0.0,12102.07,3913
3514908,Elias Fausto,SP,Bem Viver,E,0.0,0,,0.0,0.0,0.0,0.0,40503.17,17772
4207577,Iomerê,SC,Vale dos Imigrantes,E,0.0,0,,0.0,0.0,0.0,0.0,55101.45,2945
4323754,Vitória das Missões,RS,Rota Missões,E,0.0,0,,0.0,0.0,0.0,0.0,30906.56,3133
3536901,Pedranópolis,SP,MARAVILHAS  DO RIO GRANDE,E,0.0,0,,0.0,0.0,0.0,0.0,25215.85,2494
3537701,Piacatu,SP,Tietê Vivo,E,0.0,0,,0.0,0.0,0.0,0.0,16033.77,5980
1304260,Uarini,AM,Polo Médio Solimões,E,0.0,0,,0.0,0.0,0.0,0.0,14635.2,13540
3114709,Carvalhópolis,MG,Caminhos Gerais,E,0.0,0,,0.0,0.0,0.0,0.0,13246.48,3579
4126108,São Tomé,PR,Corredores das Águas,E,0.0,0,,0.0,0.0,0.0,0.0,29323.21,5722
4302220,Boa Vista do Cadeado,RS,Rota das Terras Encantadas,E,0.0,0,,0.0,0.0,0.0,0.0,101870.5,2470
3156452,Rosário da Limeira,MG,Serra do Brigadeiro,E,0.0,0,,0.0,0.0,0.0,0.0,10049.52,4594
4309704,Humaitá,RS,Rota do Yucumã,E,0.0,0,,0.0,0.0,0.0,0.0,34590.95,4762
2705705,Olho d'Água das Flores,AL,Região da Caatinga,E,0.0,0,,0.0,0.0,0.0,0.0,10049.99,21688
2705804,Olho dÁgua do Casado,AL,Caminhos do São Francisco,E,0.0,0,,0.0,0.0,0.0,0.0,8053.01,9373
2902302,Aratuípe,BA,Baía de Todos os Santos,E,0.0,0,,0.0,0.0,0.0,0.0,7802.74,8825
2913457,Igrapiúna,BA,Costa do Dendê,E,0.0,0,,0.0,0.0,0.0,0.0,12199.96,13226
2922201,Muniz Ferreira,BA,Baía de Todos os Santos,E,0.0,0,,0.0,0.0,0.0,0.0,7446.89,7422
2925931,Quixabeira,BA,Chapada Diamantina,E,0.0,0,,0.0,0.0,0.0,0.0,7278.11,8972
3202553,Ibitirama,ES,Caparaó,E,0.0,0,,0.0,0.0,0.0,0.0,12127.65,8889
5206701,Damianópolis,GO,Região Turística das Águas e Cavernas do Cerrado,E,0.0,0,,0.0,0.0,0.0,0.0,11586.91,3311
4310579,Itapuca,RS,Vale do Taquari,E,0.0,0,,0.0,0.0,0.0,0.0,28252.86,2094
3103207,Araçaí,MG,Guimarães Rosa,E,0.0,0,,0.0,0.0,0.0,0.0,24280.95,2347
3546207,Santa Cruz da Conceição,SP,Região Turística Histórias e Vales,E,0.0,0,,0.0,0.0,0.0,0.0,28946.51,4503
3122405,Divisa Nova,MG,Lago de Furnas,E,0.0,0,,0.0,0.0,0.0,0.0,13175.15,6011
3155009,Rio Doce,MG,Montanhas e Fé,E,0.0,0,,0.0,0.0,0.0,0.0,19245.24,2610
3169059,Tocos do Moji,MG,Serras Verdes do Sul de Minas,E,0.0,0,,0.0,0.0,0.0,0.0,12921.98,4101
3170479,Uruana de Minas,MG,Noroeste das Gerais e Alto Paranaíba,E,0.0,0,,0.0,0.0,0.0,0.0,15928.38,3264
3170651,Vargem Grande do Rio Pardo,MG,Lago de Irapé,E,0.0,0,,0.0,0.0,0.0,0.0,10155.15,5007
5007976,Taquarussu,MS,Vale das Águas,E,0.0,0,,0.0,0.0,0.0,0.0,30602.87,3588
2109056,Porto Rico do Maranhão,MA,Polo Floresta dos Guarás,E,0.0,0,,0.0,0.0,0.0,0.0,7478.59,5975
4301651,Barão,RS,Vale da Felicidade,E,0.0,0,,0.0,0.0,0.0,0.0,41697.83,6171
3110806,Campanário,MG,Pedras Preciosas,E,0.0,0,,0.0,0.0,0.0,0.0,11910.35,3721
3116803,Coluna,MG,Trilhas do Rio Doce,E,0.0,0,,0.0,0.0,0.0,0.0,10324.03,8873
3145406,Olaria,MG,Serras de Ibitipoca,E,0.0,0,,0.0,0.0,0.0,0.0,14008.02,1747
4103024,Boa Esperança do Iguaçu,PR,Vales do Iguaçu,E,0.0,0,,0.0,0.0,0.0,0.0,35254.0,2503
4106555,Corumbataí do Sul,PR,"Ecoaventuras, Histórias e Sabores",E,0.0,0,,0.0,0.0,0.0,0.0,19402.33,3219
4110656,Iracema do Oeste,PR,Riquezas do Oeste,E,0.0,0,,0.0,0.0,0.0,0.0,33711.64,2288
4205191,Ermo,SC,Caminho dos Canyons,E,0.0,0,,0.0,0.0,0.0,0.0,45273.94,2063
4206306,Guabiruba,SC,Vale Europeu,E,0.0,0,,0.0,0.0,0.0,0.0,42015.66,23832
4213153,Planalto Alegre,SC,VALE DAS ÁGUAS,E,0.0,0,,0.0,0.0,0.0,0.0,38662.51,2870
4322905,Viadutos,RS,Termas e Lagos,E,0.0,0,,0.0,0.0,0.0,0.0,31316.29,4756
2409506,Pedra Grande,RN,Polo Costa das Dunas,E,0.0,0,,0.0,0.0,0.0,0.0,73661.56,3237
2415008,Vila Flor,RN,Polo Costa das Dunas,E,0.0,0,,0.0,0.0,0.0,0.0,13097.66,3170
3156304,Rodeiro,MG,Serras e Cachoeiras,E,0.0,0,,0.0,0.0,0.0,0.0,49598.29,8109
3162252,São João da Lagoa,MG,Lago de Irapé,E,0.0,0,,0.0,0.0,0.0,0.0,9856.03,4915
4304952,Caseiros,RS,Rota das Araucárias,E,0.0,0,,0.0,0.0,0.0,0.0,39978.64,3202
2800506,Areia Branca,SE,Polo Serras Sergipanas,E,0.0,0,,0.0,0.0,0.0,0.0,11918.21,18542
4302501,Bossoroca,RS,Rota Missões,E,0.0,0,,0.0,0.0,0.0,0.0,51655.07,6279
4308078,Fazenda Vilanova,RS,Vale do Taquari,E,0.0,0,,0.0,0.0,0.0,0.0,23486.0,4533
4322251,Tupandi,RS,Vale da Felicidade,E,0.0,0,,0.0,0.0,0.0,0.0,102772.99,4855
4313490,Novo Barreiro,RS,Cultura e Tradição,E,0.0,0,,0.0,0.0,0.0,0.0,23657.27,4164
3523701,Itirapuã,SP,Lagos do Rio Grande,E,0.0,0,,0.0,0.0,0.0,0.0,15885.28,6499
4307203,Erval Grande,RS,Termas e Lagos,E,0.0,0,,0.0,0.0,0.0,0.0,22526.27,4859
5105309,Luciara,MT,Região Turística Norte Araguaia,E,0.0,0,,0.0,0.0,0.0,0.0,14918.12,2077
4206751,Ibiam,SC,Vale dos Imigrantes,E,0.0,0,,0.0,0.0,0.0,0.0,26876.47,1957
4305132,Cerro Branco,RS,Centro-Serra,E,0.0,0,,0.0,0.0,0.0,0.0,16125.34,4691
4319711,São Valentim do Sul,RS,Uva e Vinho,E,0.0,0,,0.0,0.0,0.0,0.0,27126.41,2242
4320263,Segredo,RS,Centro-Serra,E,0.0,0,,0.0,0.0,0.0,0.0,17518.37,7421
4113403,Leópolis,PR,Norte do Paraná,E,0.0,0,,0.0,0.0,0.0,0.0,34920.57,3954
4304713,Caraá,RS,Litoral Norte Gaúcho,E,0.0,0,,0.0,0.0,0.0,0.0,14470.38,8270
3507704,Braúna,SP,Tietê Vivo,E,0.0,0,,0.0,0.0,0.0,0.0,17214.99,5686
4128658,Virmond,PR,Lagos e Colinas,E,0.0,0,,0.0,0.0,0.0,0.0,33986.43,4023
4300570,Alto Feliz,RS,Vale da Felicidade,E,0.0,0,,0.0,0.0,0.0,0.0,39557.12,3028
4315750,Riozinho,RS,Vale do Paranhana,E,0.0,0,,0.0,0.0,0.0,0.0,27982.83,4653
3141207,Matutina,MG,Lago de Três Marias,E,0.0,0,,0.0,0.0,0.0,0.0,19322.29,3749
4118600,Paula Freitas,PR,Terra dos Pinheirais,E,0.0,0,,0.0,0.0,0.0,0.0,47695.42,5873
4313334,Nova Ramada,RS,Rota do Yucumã,E,0.0,0,,0.0,0.0,0.0,0.0,64608.69,2242
4314498,Pinheirinho do Vale,RS,Rota Águas e Pedras,E,0.0,0,,0.0,0.0,0.0,0.0,20254.2,4871
4315073,Porto Vera Cruz,RS,Rota do Rio Uruguai,E,0.0,0,,0.0,0.0,0.0,0.0,25347.9,1360
4315156,Progresso,RS,Vale do Taquari,E,0.0,0,,0.0,0.0,0.0,0.0,20956.19,6244
3171501,Mathias Lobato,MG,Trilhas do Rio Doce,E,0.0,0,,0.0,0.0,0.0,0.0,11700.03,3203
3547908,Santo Antônio da Alegria,SP,Lagos do Rio Grande,E,0.0,0,,0.0,0.0,0.0,0.0,22155.39,6929
4215554,Santa Helena,SC,Caminhos da Fronteira,E,0.0,0,,0.0,0.0,0.0,0.0,33988.68,2223
4319356,São Pedro da Serra,RS,Vale da Felicidade,E,0.0,0,,0.0,0.0,0.0,0.0,21716.31,3801
4321626,Travesseiro,RS,Vale do Taquari,E,0.0,0,,0.0,0.0,0.0,0.0,26340.3,2336
3120201,Cristais,MG,Grutas e Mar de Minas,E,0.0,0,,0.0,0.0,0.0,0.0,14763.77,12798
1200344,Manoel Urbano,AC,Caminhos das Aldeias e da Biodiversidade,E,0.0,0,,0.0,0.0,0.0,0.0,13908.96,9459
4128625,Alto Paraíso,PR,Corredores das Águas,E,0.0,0,,0.0,0.0,0.0,0.0,33237.18,2741
2707602,Quebrangulo,AL,Quilombos,E,0.0,0,,0.0,0.0,0.0,0.0,12314.86,11294
2806404,Santana do São Francisco,SE,Polo Velho Chico,E,0.0,0,,0.0,0.0,0.0,0.0,10613.45,7780
2707800,Roteiro,AL,Lagoas e Mares do Sul,E,0.0,0,,0.0,0.0,0.0,0.0,20744.84,6664
2708956,Senador Rui Palmeira,AL,Região da Caatinga,E,0.0,0,,0.0,0.0,0.0,0.0,6303.92,13870
2511004,Pedra Branca,PB,Vale dos Sertões,E,0.0,0,,0.0,0.0,0.0,0.0,8476.4,3801
2804102,Moita Bonita,SE,Polo Serras Sergipanas,E,0.0,0,,0.0,0.0,0.0,0.0,18147.47,11335
3153202,Presidente Juscelino,MG,Guimarães Rosa,E,0.0,0,,0.0,0.0,0.0,0.0,14268.89,3641
2924603,Pindobaçu,BA,Chapada Diamantina,E,0.0,0,,0.0,0.0,0.0,0.0,7436.92,20150
3107901,Bom Repouso,MG,Serras Verdes do Sul de Minas,E,0.0,0,,0.0,0.0,0.0,0.0,12543.64,10547
3165537,Sarzedo,MG,Veredas do Paraopeba,E,0.0,0,,0.0,0.0,0.0,0.0,32646.9,32752
3165560,Sem-Peixe,MG,Montanhas e Fé,E,0.0,0,,0.0,0.0,0.0,0.0,12032.64,2633
3507159,Bom Sucesso de Itararé,SP,Região Turística dos Cânions Paulista,E,0.0,0,,0.0,0.0,0.0,0.0,14930.62,3954
3511201,Catiguá,SP,"Águas, Sabores e Saberes",E,0.0,0,,0.0,0.0,0.0,0.0,16925.94,7804
3148400,Paulistas,MG,Trilhas do Rio Doce,E,0.0,0,,0.0,0.0,0.0,0.0,10795.92,4830
3513207,Cristais Paulista,SP,Lagos do Rio Grande,E,0.0,0,,0.0,0.0,0.0,0.0,23226.33,8631
4110300,Inajá,PR,Corredores das Águas,E,0.0,0,,0.0,0.0,0.0,0.0,18393.83,3109
4202701,Botuverá,SC,Vale Europeu,E,0.0,0,,0.0,0.0,0.0,0.0,62007.39,5246
3103801,Arapuá,MG,Lago de Três Marias,E,0.0,0,,0.0,0.0,0.0,0.0,44858.01,2834
3134301,Itumirim,MG,Vale Verde e Quedas D'Água,E,0.0,0,,0.0,0.0,0.0,0.0,10755.56,6023
3520707,Indiaporã,SP,MARAVILHAS  DO RIO GRANDE,E,0.0,0,,0.0,0.0,0.0,0.0,23427.52,3897
3143609,Morro da Garça,MG,Guimarães Rosa,E,0.0,0,,0.0,0.0,0.0,0.0,19805.77,2462
4314472,Pinhal Grande,RS,Central,E,0.0,0,,0.0,0.0,0.0,0.0,174832.76,4350
3205150,Vila Pavão,ES,"Pedras, Pão e Mel",E,0.0,0,,0.0,0.0,0.0,0.0,12605.26,9208
4315057,Porto Mauá,RS,Rota do Rio Uruguai,E,0.0,0,,0.0,0.0,0.0,0.0,27350.07,2374
4320552,Sertão Santana,RS,Costa Doce,E,0.0,0,,0.0,0.0,0.0,0.0,43351.59,6486
4321477,Tiradentes do Sul,RS,Rota do Yucumã,E,0.0,0,,0.0,0.0,0.0,0.0,24172.79,5704
4323606,Vista Alegre do Prata,RS,Uva e Vinho,E,0.0,0,,0.0,0.0,0.0,0.0,36063.89,1561
3170503,Urucânia,MG,Montanhas e Fé,E,0.0,0,,0.0,0.0,0.0,0.0,19891.42,10358
2804003,Maruim,SE,Polo dos Tabuleiros,E,0.0,0,,0.0,0.0,0.0,0.0,19730.91,17213
3160801,São Bento Abade,MG,Vale Verde e Quedas D'Água,E,0.0,0,,0.0,0.0,0.0,0.0,12689.81,5286
4103222,Bom Sucesso do Sul,PR,Vales do Iguaçu,E,0.0,0,,0.0,0.0,0.0,0.0,54468.9,3264
4310439,Ipê,RS,Campos de Cima da Serra,E,0.0,0,,0.0,0.0,0.0,0.0,33582.73,6640
2210904,Socorro do Piauí,PI,Polo das Origens,E,0.0,0,,0.0,0.0,0.0,0.0,7776.15,4569
1718303,Praia Norte,TO,Bico do Papagaio,E,0.0,0,,0.0,0.0,0.0,0.0,9595.44,8432
1720002,Santa Terezinha do Tocantins,TO,Bico do Papagaio,E,0.0,0,,0.0,0.0,0.0,0.0,12939.88,2529
2200459,Alvorada do Gurguéia,PI,Polo das Nascentes,E,0.0,0,,0.0,0.0,0.0,0.0,11538.11,5419
2202851,Coronel José Dias,PI,Polo das Origens,E,0.0,0,,0.0,0.0,0.0,0.0,8360.11,4682
2403756,Fernando Pedroza,RN,Polo Costa Branca,E,0.0,0,,0.0,0.0,0.0,0.0,11235.47,3054
2410256,Porto do Mangue,RN,Polo Costa Branca,E,0.0,0,,0.0,0.0,0.0,0.0,24926.83,6437
2413359,Serra do Mel,RN,Polo Costa Branca,E,0.0,0,,0.0,0.0,0.0,0.0,31884.47,11938
2414753,Venha-Ver,RN,Polo Serrano,E,0.0,0,,0.0,0.0,0.0,0.0,9239.61,4177
2506608,Ibiara,PB,Vale dos Sertões,E,0.0,0,,0.0,0.0,0.0,0.0,8387.9,5929
2509339,Matinhas,PB,Brejo,E,0.0,0,,0.0,0.0,0.0,0.0,10954.13,4500
2509909,Natuba,PB,Vale do Paraíba,E,0.0,0,,0.0,0.0,0.0,0.0,8225.47,10454
2513109,Salgado de São Félix,PB,Vale do Paraíba,E,0.0,0,,0.0,0.0,0.0,0.0,9725.13,12140
2707206,Poço das Trincheiras,AL,Região da Caatinga,E,0.0,0,,0.0,0.0,0.0,0.0,6432.78,14386
2904001,Boninal,BA,Chapada Diamantina,E,0.0,0,,0.0,0.0,0.0,0.0,6788.98,14368
2916500,Itapicuru,BA,Caminhos do Sertão,E,0.0,0,,0.0,0.0,0.0,0.0,8936.13,35576
3100401,Acaiaca,MG,Serras de Minas,E,0.0,0,,0.0,0.0,0.0,0.0,13982.58,3994
3101631,Alfredo Vasconcelos,MG,Trilha dos Inconfidentes,E,0.0,0,,0.0,0.0,0.0,0.0,17587.53,6907
3102902,Antônio Carlos,MG,Trilha dos Inconfidentes,E,0.0,0,,0.0,0.0,0.0,0.0,13902.61,11445
3104403,Argirita,MG,Serras e Cachoeiras,E,0.0,0,,0.0,0.0,0.0,0.0,12713.94,2727
3115201,Conceição da Barra de Minas,MG,Trilha dos Inconfidentes,E,0.0,0,,0.0,0.0,0.0,0.0,12878.25,3954
3115409,Catas Altas da Noruega,MG,Villas e Fazendas de Minas,E,0.0,0,,0.0,0.0,0.0,0.0,9681.37,3641
3121704,Diogo de Vasconcelos,MG,Montanhas e Fé,E,0.0,0,,0.0,0.0,0.0,0.0,9017.01,3802
3122801,Dom Viçoso,MG,Águas,E,0.0,0,,0.0,0.0,0.0,0.0,10668.02,3001
3123528,Durandé,MG,Pico da Bandeira,E,0.0,0,,0.0,0.0,0.0,0.0,10295.22,7841
3125952,Fervedouro,MG,Serra do Brigadeiro,E,0.0,0,,0.0,0.0,0.0,0.0,9991.14,11006
3126752,Franciscópolis,MG,Pedras Preciosas,E,0.0,0,,0.0,0.0,0.0,0.0,13203.49,5391
3157500,Santa Efigênia de Minas,MG,Trilhas do Rio Doce,E,0.0,0,,0.0,0.0,0.0,0.0,10362.94,4409
3158706,Santana do Garambéu,MG,Serras de Ibitipoca,E,0.0,0,,0.0,0.0,0.0,0.0,12539.43,2458
3166600,Serra da Saudade,MG,Lago de Três Marias,E,0.0,0,,0.0,0.0,0.0,0.0,24465.21,781
3202652,Irupi,ES,Caparaó,E,0.0,0,,0.0,0.0,0.0,0.0,12583.2,13377
3505005,Barão de Antonina,SP,Angra Doce Paulista,E,0.0,0,,0.0,0.0,0.0,0.0,17833.37,3469
3527256,Lourdes,SP,Tietê Vivo,E,0.0,0,,0.0,0.0,0.0,0.0,15334.5,2289
3529500,Mendonça,SP,Coração do Tietê,E,0.0,0,,0.0,0.0,0.0,0.0,32438.03,5490
3531001,Monções,SP,Tietê Vivo,E,0.0,0,,0.0,0.0,0.0,0.0,24184.29,2259
3551405,Serra Azul,SP,Caminhos da Mogiana,E,0.0,0,,0.0,0.0,0.0,0.0,11829.76,14662
4103156,Bom Jesus do Sul,PR,Vales do Iguaçu,E,0.0,0,,0.0,0.0,0.0,0.0,19826.98,3541
4114906,Marilândia do Sul,PR,Vale do Ivaí,E,0.0,0,,0.0,0.0,0.0,0.0,36487.46,8836
4121356,Rancho Alegre d'Oeste,PR,"Ecoaventuras, Histórias e Sabores",E,0.0,0,,0.0,0.0,0.0,0.0,50132.53,2655
4125100,São João do Triunfo,PR,Campos Gerais,E,0.0,0,,0.0,0.0,0.0,0.0,33833.14,15120
4125555,São Manoel do Paraná,PR,Corredores das Águas,E,0.0,0,,0.0,0.0,0.0,0.0,25321.24,2160
4201653,Arvoredo,SC,Grande Oeste,E,0.0,0,,0.0,0.0,0.0,0.0,51594.15,2240
4202156,Belmonte,SC,Caminhos da Fronteira,E,0.0,0,,0.0,0.0,0.0,0.0,19688.36,2706
4202438,Bocaina do Sul,SC,Serra Catarinense,E,0.0,0,,0.0,0.0,0.0,0.0,24821.11,3474
4202537,Bom Jesus,SC,Grande Oeste,E,0.0,0,,0.0,0.0,0.0,0.0,39572.0,3010
4211876,Paial,SC,Grande Oeste,E,0.0,0,,0.0,0.0,0.0,0.0,27271.38,1505
4219358,Vitor Meireles,SC,Caminhos do Alto Vale,E,0.0,0,,0.0,0.0,0.0,0.0,23877.94,4979
4305934,Coronel Pilar,RS,Uva e Vinho,E,0.0,0,,0.0,0.0,0.0,0.0,26025.73,1628
4306205,Cruzeiro do Sul,RS,Vale do Taquari,E,0.0,0,,0.0,0.0,0.0,0.0,31948.89,12348
4306734,Doutor Maurício Cardoso,RS,Rota do Rio Uruguai,E,0.0,0,,0.0,0.0,0.0,0.0,41626.88,4549
4306759,Doutor Ricardo,RS,Vale do Taquari,E,0.0,0,,0.0,0.0,0.0,0.0,27701.82,1983
4309050,Glorinha,RS,Delta do Jacuí,E,0.0,0,,0.0,0.0,0.0,0.0,32951.24,8098
4310652,Itati,RS,Litoral Norte Gaúcho,E,0.0,0,,0.0,0.0,0.0,0.0,31459.73,2419
4312443,Morrinhos do Sul,RS,Litoral Norte Gaúcho,E,0.0,0,,0.0,0.0,0.0,0.0,19620.18,2949
4312617,Muitos Capões,RS,Campos de Cima da Serra,E,0.0,0,,0.0,0.0,0.0,0.0,132929.96,3162
4312674,Nicolau Vergueiro,RS,Alto da Serra do Botucaraí,E,0.0,0,,0.0,0.0,0.0,0.0,52506.99,1682
4314027,Paraíso do Sul,RS,Central,E,0.0,0,,0.0,0.0,0.0,0.0,22265.24,7611
4314035,Pareci Novo,RS,Vale da Felicidade,E,0.0,0,,0.0,0.0,0.0,0.0,26142.48,3837
4314134,Paulo Bento,RS,Termas e Lagos,E,0.0,0,,0.0,0.0,0.0,0.0,44858.74,2293
4314787,Ponte Preta,RS,Termas e Lagos,E,0.0,0,,0.0,0.0,0.0,0.0,38479.69,1547
4322186,Tupanci do Sul,RS,Rota das Araucárias,E,0.0,0,,0.0,0.0,0.0,0.0,39609.66,1472
5106109,Nossa Senhora do Livramento,MT,Região Turística  Pantanal Mato-Grossense,E,0.0,0,,0.0,0.0,0.0,0.0,22758.27,13216
5107404,São Pedro da Cipa,MT,Região Turística Vale do São Lourenço,E,0.0,0,,0.0,0.0,0.0,0.0,13837.63,4727
5204557,Caldazinha,GO,Região Turística da Estrada de Ferro,E,0.0,0,,0.0,0.0,0.0,0.0,14244.03,3804
1100379,Alto Alegre dos Parecis,RO,POLO TURÍSTICO ZONA DA MATA,E,0.0,0,,0.0,0.0,0.0,0.0,21802.07,13241
1101203,Ministro Andreazza,RO,POLO TURISTICO RIOS DE RONDON,E,0.0,0,,0.0,0.0,0.0,0.0,22402.58,9660
1719004,Santa Tereza do Tocantins,TO,Encantos do Jalapao,E,0.0,0,,0.0,0.0,0.0,0.0,12594.54,2866
2103554,Conceição do Lago-Açu,MA,Polo Lagos e Campos Floridos,E,0.0,0,,0.0,0.0,0.0,0.0,7592.17,16237
4301602,Bagé,RS,Pampa Gaúcho,B,124.0,12,10.33,1639.0,274902.0,276541.0,1264817.0,26037.08,121143
3521200,Iporanga,SP,Cavernas da Mata Atlântica,D,26.0,6,4.33,831.0,4903.0,5734.0,148648.0,13751.83,4218
1712009,Lajeado,TO,Serras e Lago,D,1.0,1,1.0,0.0,0.0,0.0,0.0,21804.92,3134
2108058,Paulino Neves,MA,Polo Delta das Américas,D,0.0,0,,0.0,459.0,459.0,0.0,6535.14,16035
3131901,Itabirito,MG,Ouro,C,102.0,11,9.27,404.0,28088.0,28492.0,808968.0,54869.57,51875
1506583,Santa Maria das Barreiras,PA,Região Turística do Araguaia,D,0.0,0,,207.0,1494.0,1701.0,0.0,23286.22,21449
1507458,São Geraldo do Araguaia,PA,Região turística do Carajás,D,1.0,1,1.0,64.0,16341.0,16405.0,0.0,20998.28,24847
2506509,Gurjão,PB,Cariri,D,0.0,0,,0.0,3499.0,3499.0,0.0,9451.1,3428
1400407,Normandia,RR,O Extremo Norte do Brasil,D,4.0,2,2.0,0.0,5659.0,5659.0,0.0,15837.16,11290
2805703,Propriá,SE,Polo Velho Chico,C,27.0,7,3.86,0.0,18930.0,18930.0,0.0,17349.14,29626
5200100,Abadiânia,GO,Região Turística do Ouro e Cristais,B,157.0,31,5.06,6752.0,89930.0,96682.0,741632.0,17302.04,20042
3165206,São Thomé das Letras,MG,Vale Verde e Quedas D'Água,C,33.0,14,2.36,1192.0,57376.0,58568.0,178819.0,14787.36,7089
3301108,Cantagalo,RJ,CAMINHOS DA SERRA,C,146.0,4,36.5,0.0,0.0,0.0,0.0,36184.9,20172
1100023,Ariquemes,RO,POLO TURÍSTICO VALE DO JAMARI,C,135.0,20,6.75,1326.0,3371.0,4697.0,739140.0,23908.38,107863
1702406,Arraias,TO,Serras Gerais,D,11.0,2,5.5,0.0,16264.0,16264.0,0.0,19777.41,10567
3167103,Serro,MG,Diamantes,C,24.0,9,2.67,821.0,9820.0,10641.0,0.0,12377.03,20966
1500602,Altamira,PA,Região Turística Xingu,B,165.0,30,5.5,1940.0,20369.0,22309.0,1274213.0,24250.13,114594
2600104,Afogados da Ingazeira,PE,TERRITÓRIO DA POESIA E DA CANTORIA,C,43.0,5,8.6,125.0,54616.0,54741.0,0.0,12464.16,37259
3504909,Bananal,SP,VALE HISTÓRICO,C,18.0,5,3.6,130.0,43061.0,43191.0,200876.0,16613.77,10945
2910800,Feira de Santana,BA,Caminhos do Sertão,B,454.0,45,10.09,4675.0,501585.0,506260.0,3620315.0,24229.74,614872
2102705,Cantanhede,MA,Polo Munin,D,0.0,0,,0.0,0.0,0.0,0.0,5946.09,21995
2103000,Caxias,MA,Polo Cocais,B,98.0,8,12.25,402.0,191422.0,191824.0,0.0,11003.75,164880
2103208,Chapadinha,MA,Polo Munin,C,16.0,7,2.29,181.0,29857.0,30038.0,0.0,9262.97,79675
2107100,Morros,MA,Polo Munin,D,51.0,2,25.5,0.0,25029.0,25029.0,0.0,6963.23,19433
2200509,Amarante,PI,Polo Histórico Cultural,D,0.0,0,,0.0,16273.0,16273.0,0.0,8861.46,17598
4101408,Apucarana,PR,Vale do Ivaí,C,68.0,8,8.5,1018.0,90771.0,91789.0,1141372.0,25602.65,134996
4101507,Arapongas,PR,Norte do Paraná,C,39.0,6,6.5,949.0,45317.0,46266.0,807490.0,40422.28,123027
4104907,Castro,PR,Campos Gerais,C,68.0,9,7.56,1334.0,2473.0,3807.0,622695.0,38661.79,71484
4108403,Francisco Beltrão,PR,Vales do Iguaçu,C,104.0,11,9.45,1392.0,48096.0,49488.0,919479.0,36116.23,91093
4109401,Guarapuava,PR,Terra dos Pinheirais,B,298.0,27,11.04,7617.0,250161.0,257778.0,2802926.0,33639.89,181504
3304904,São Gonçalo,RJ,CAMINHOS DA MATA,C,177.0,12,14.75,1744.0,24747.0,26491.0,2907220.0,16916.33,1084839
2400505,Alexandria,RN,Polo Serrano,D,0.0,0,,170.0,1844.0,2014.0,0.0,10712.92,13577
4205407,Florianópolis,SC,Grande Florianópolis,A,3715.0,275,13.51,852570.0,3338541.0,4191111.0,45645095.0,43842.54,500973
3550308,São Paulo,SP,CAPITAL,A,13739.0,785,17.5,1208735.0,13478628.0,14687363.0,473309164.0,62341.21,12252023
